id,dob,name,nationality,height,weight,wins,fouls,goals,losses,red_card,total_pass,appearances,goal_assist,yellow_card,att_hd_goal,att_lf_goal,att_rf_goal,total_cross,hit_woodwork,interception,total_tackle,total_offside,total_clearance,big_chance_created,blocked_scoring_att,effective_head_clearance,error_lead_to_goal,accurate_long_balls,duel_won,duel_lost,aerial_won,won_tackle,aerial_lost,won_contest,ball_recovery,accurate_cross,total_through_ball,att_pen_goal,att_freekick_goal,big_chance_missed,total_scoring_att,ontarget_scoring_att,own_goals,clean_sheet,goals_conceded,last_man_tackle,clearance_off_line,saves,punches,goal_kicks,penalty_save,keeper_throws,good_high_claim,total_keeper_sweeper,stand_catch_dive_catch
3389,1991-11-03,Jack Rodwell,England,188cm,80kg,49,116,0.07,53,1,22.87,151,4,23,4,3,3,59,2,99,179,6,186,2,58,57,2,252,402,362,128,78%,89,42,421,15%,9,0,0,12,195,27%,,,,,,,,,,,,,
3644,1990-04-27,Martin Kelly,England,191cm,77kg,34,81,0,30,0,24.82,83,3,7,0,0,0,154,1,94,233,1,306,1,4,146,2,65,380,298,98,76%,74,22,287,16%,2,,,,,,0,16,83,0,0,,,,,,,,
5384,1996-11-01,Leroy Sané,Germany,183cm,75kg,2,1,3,1,0,10.33,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,6,8,1,67%,1,2,7,1%,0,0,0,0,1,1%,,,,,,,,,,,,,
9060,1991-06-26,Andre Gray,England,178cm,83kg,1,5,0.2,3,0,13.8,5,1,0,0,1,0,2,0,1,1,7,0,0,1,0,,,,,,,,,,,,0,0,1,8,25%,,,,,,,,,,,,,
10564,1996-10-22,Mason Holgate,England,181cm,63kg,2,2,0,0,0,45,3,1,0,0,0,0,1,0,5,7,0,12,2,1,7,0,5,22,7,5,100%,3,4,15,1%,0,,,,,,0,1,2,0,0,,,,,,,,
3244,1989-11-14,Jake Livermore,England,180cm,76kg,40,123,0.04,51,1,38.84,114,6,21,0,0,4,33,5,164,220,1,102,7,26,36,0,334,371,400,58,75%,78,43,517,18%,9,0,0,0,79,27%,,,,,,,,,,,,,
3512,1991-04-29,Adam Smith,England,178cm,74kg,13,41,3,16,0,31.13,39,1,8,0,2,1,69,0,55,83,2,71,2,7,26,0,48,241,169,27,82%,35,61,169,22%,1,,,,,,0,8,46,0,0,,,,,,,,
4100,1987-04-22,David Luiz,Brazil,189cm,84kg,50,109,6,17,0,45.63,84,4,22,2,0,4,51,3,194,117,1,363,7,31,167,1,417,405,346,137,81%,93,49,469,25%,20,,,,,,1,27,65,3,1,,,,,,,,
8045,1991-04-19,Steve Cook,England,185cm,83kg,13,17,4,19,0,43.14,43,0,6,2,0,2,4,0,90,37,2,354,1,5,211,1,210,197,119,145,59%,81,6,193,4%,0,,,,,,0,9,74,0,0,,,,,,,,
4148,1983-05-13,Yaya Touré,Cote D'Ivoire,189cm,90kg,126,215,0.29,37,0,69.38,195,30,29,2,17,38,108,7,169,267,10,165,42,109,84,1,842,873,944,175,74%,213,274,"1,012",18%,158,9,4,17,413,33%,,,,,,,,,,,,,
3478,1985-02-05,David Nugent,England,180cm,76kg,22,66,0.14,49,0,15.85,97,5,4,4,3,7,92,5,39,61,31,34,2,34,13,,,,,,,,,,,,1,0,5,133,34%,,,,,,,,,,,,,
4288,1991-06-28,Kevin De Bruyne,Belgium,181cm,68kg,20,23,0.26,5,0,44.26,34,14,4,0,0,9,223,3,24,36,8,15,15,13,8,1,68,123,196,15,86%,38,45,173,28%,21,0,1,3,74,46%,,,,,,,,,,,,,
1943,1984-01-02,Darren Fletcher,Scotland,183cm,83kg,172,156,0.07,51,3,34,283,23,22,7,1,8,286,2,265,372,2,217,8,52,63,0,767,750,798,123,73%,137,83,"1,077",26%,58,0,0,3,152,28%,,,,,,,,,,,,,
19605,1991-02-24,Christian Kabasele,Belgium,186cm,84kg,0,0,0,1,0,18,1,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,3,2,1,1,100%,0,0,2,0%,0,,,,,,0,0,3,0,0,,,,,,,,
3508,1986-04-01,Younes Kaboul,France,182cm,75kg,67,141,10,71,6,35.03,176,5,19,4,3,3,184,4,388,367,5,"1,519",5,40,582,5,488,"1,049",660,482,75%,268,117,782,11%,12,,,,,,3,34,240,10,4,,,,,,,,
4145,1986-08-01,David Silva,Spain,173cm,67kg,125,162,0.18,36,0,58.18,192,58,19,1,28,5,669,13,158,260,20,69,69,130,10,0,298,764,923,59,73%,98,226,937,27%,245,0,0,37,361,31%,,,,,,,,,,,,,
4615,1989-08-11,Morgan Schneiderlin,France,181cm,75kg,54,216,0.1,35,1,54.88,125,2,25,3,2,7,92,2,344,426,5,218,6,26,76,0,481,750,620,175,76%,154,60,814,25%,17,0,0,3,101,25%,,,,,,,,,,,,,
5588,1992-12-09,Giannelli Imbula,France,186cm,78kg,5,18,0.11,9,0,50.89,18,0,4,0,2,0,10,0,7,17,0,6,0,4,3,0,22,132,102,15,100%,17,75,124,10%,4,0,0,0,24,21%,,,,,,,,,,,,,
4813,1989-05-07,Dejan Lovren,Croatia,188cm,84kg,38,74,3,28,0,50.74,86,1,15,1,0,2,8,0,179,157,1,621,1,20,350,4,363,508,269,295,73%,131,8,402,13%,2,,,,,,0,26,97,6,0,,,,,,,,
4972,1987-07-28,Pedro,Spain,167cm,62kg,14,25,0.2,10,0,29.49,35,3,4,0,5,2,93,1,25,44,6,6,6,20,3,,,,,,,,,,,,0,0,5,60,27%,,,,,,,,,,,,,
3863,1991-03-29,Fabio Borini,Italy,178cm,73kg,28,87,0.16,38,1,16.73,89,5,14,1,1,12,83,4,64,65,13,68,10,31,27,,,,,,,,,,,,4,0,10,150,36%,,,,,,,,,,,,,
4003,1987-10-17,George Friend,England,188cm,83kg,1,9,0,4,0,39.71,7,0,1,0,0,0,11,0,29,23,0,24,0,3,15,1,15,54,52,17,78%,12,8,29,11%,0,,,,,,0,0,12,0,0,,,,,,,,
3979,1990-12-11,James McCarthy,Ireland,180cm,72kg,71,263,0.06,81,1,46.69,208,11,36,0,3,9,142,4,382,560,2,344,7,60,121,2,765,"1,002",874,116,76%,138,108,"1,102",27%,23,0,0,8,159,26%,,,,,,,,,,,,,
7450,1993-02-10,Michy Batshuayi,Belgium,182cm,78kg,3,0,0.2,1,0,2.6,5,1,0,0,0,1,1,1,1,1,0,0,0,1,0,,,,,,,,,,,,0,0,2,5,40%,,,,,,,,,,,,,
4822,1992-03-27,Marc Muniesa,Spain,179cm,72kg,18,33,0,18,0,30.85,47,0,5,0,0,0,43,0,89,101,0,166,0,1,85,0,72,209,179,56,67%,63,25,174,14%,1,,,,,,0,6,53,3,0,,,,,,,,
20789,1995-04-28,Jonathan Benteke,Belgium,186cm,,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,0,0,0,1,100%,,,,,,,,,,,,,
2423,1985-01-01,Steven Davis,Northern Ireland,173cm,70kg,85,134,0.05,96,0,32,255,16,18,0,2,7,468,3,200,367,18,231,24,44,71,1,487,603,766,56,79%,148,89,973,29%,58,0,0,11,140,25%,,,,,,,,,,,,,
2529,1986-05-25,James Morrison,Scotland,178cm,64kg,75,148,0.09,128,1,29.36,280,30,20,9,1,15,467,4,338,456,18,190,21,90,54,0,510,915,"1,053",86,73%,158,212,"1,097",28%,83,2,0,13,364,32%,,,,,,,,,,,,,
4701,1983-11-11,Arouna Koné,Cote D'Ivoire,182cm,78kg,26,64,0.22,29,0,22.38,79,10,3,3,2,11,41,2,24,54,34,18,9,35,7,,,,,,,,,,,,0,0,23,148,40%,,,,,,,,,,,,,
2624,1984-09-28,Alex Bruce,Northern Ireland,180cm,73kg,10,25,0,28,0,17.69,48,1,6,0,0,0,4,1,51,56,0,256,1,1,161,1,72,159,101,99,70%,62,0,115,25%,0,,,,,,0,4,46,1,1,,,,,,,,
4608,1995-12-07,Luke Shaw,England,185cm,75kg,33,65,0,25,1,36.48,86,2,8,0,0,0,289,1,117,161,2,299,5,12,139,0,97,508,397,158,84%,124,103,389,21%,6,,,,,,0,23,81,2,0,,,,,,,,
10541,1989-04-11,Enner Valencia,Ecuador,174cm,74kg,16,56,0.14,20,0,12.88,56,5,3,2,0,6,62,4,30,50,43,25,6,40,20,,,,,,,,,,,,0,1,11,114,32%,,,,,,,,,,,,,
3010,1983-08-23,James Collins,Wales,188cm,83kg,85,194,9,90,2,27.05,250,1,46,5,1,1,11,2,391,335,9,"2,312",2,36,918,4,643,"1,215",813,765,76%,444,24,687,27%,5,,,,,,2,64,267,5,7,,,,,,,,
10451,1992-10-09,Muhamed Besic,Bosnia And Herzegovina,180cm,80kg,10,35,35,13,0,34.43,35,0,9,0,0,0,17,1,33,84,0,49,2,7,22,1,107,159,145,14,76%,12,46,134,24%,3,0,0,0,22,23%,,,,,,,,,,,,,
13987,1997-12-07,Pablo Maffeo,Spain,173cm,68kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,,,,,,0,0,0,0,0,,,,,,,,
7114,1990-11-11,Georginio Wijnaldum,Netherlands,175cm,69kg,14,18,0.24,20,0,36.18,45,7,1,4,0,7,35,0,31,48,6,22,6,15,13,0,52,191,201,31,77%,50,54,273,23%,4,1,0,8,65,54%,,,,,,,,,,,,,
12584,1993-09-17,Sofiane Boufal,Morocco,170cm,60kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,0,0,0,0,0%,,,,,,,,,,,,,
10439,1996-08-10,Ola Aina,England,175cm,65kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,,,,,,0,0,0,0,0,,,,,,,,
12582,1989-09-26,Idrissa Gueye,Senegal,174cm,66kg,7,78,42,25,0,55.26,42,2,13,0,0,0,18,0,147,180,1,34,1,12,14,1,114,360,240,39,76%,37,81,400,28%,3,0,0,1,34,12%,,,,,,,,,,,,,
2928,1986-08-22,Stephen Ireland,Ireland,176cm,68kg,71,194,0.08,106,1,26.75,242,28,21,0,6,13,249,3,338,498,38,160,8,36,24,0,294,718,812,44,78%,126,56,669,26%,117,0,0,9,209,33%,,,,,,,,,,,,,
3137,1987-09-01,Lucas Leiva,Brazil,179cm,74kg,120,393,0,52,1,50.47,225,11,47,1,0,0,77,0,454,945,10,370,7,44,152,2,631,"1,603","1,203",399,72%,339,58,"1,254",23%,57,0,0,5,143,24%,,,,,,,,,,,,,
8242,1988-01-11,Scott Arfield,Canada,178cm,70kg,8,66,0.05,23,0,33.36,44,1,7,0,0,2,21,1,51,78,3,37,3,14,21,0,52,178,329,31,68%,73,49,288,24%,5,0,0,3,45,22%,,,,,,,,,,,,,
11961,1995-12-24,Lynden Gooch,United States,173cm,69kg,0,6,5,3,0,14.6,5,0,2,0,0,0,12,0,4,9,0,1,0,2,0,,,,,,,,,,,,0,0,0,2,2%,,,,,,,,,,,,,
4437,1979-05-12,Gareth McAuley,Northern Ireland,191cm,70kg,49,110,10,65,2,26.56,165,2,13,9,1,0,9,3,266,232,6,"1,093",4,11,565,2,340,891,460,525,73%,247,37,585,33%,1,,,,,,4,47,220,6,2,,,,,,,,
10535,1998-12-16,Reece Oxford,England,178cm,71kg,5,1,0,1,0,7.43,7,0,0,0,0,0,0,0,6,8,0,8,0,1,2,0,2,12,7,3,63%,2,0,7,0%,0,,,,,,0,0,3,0,0,,,,,,,,
8966,1984-01-21,Wes Morgan,Jamaica,185cm,93kg,36,61,5,23,1,23.46,82,2,4,3,1,1,6,0,207,115,0,496,1,11,300,2,107,416,244,247,74%,156,28,320,33%,2,,,,,,2,27,99,2,1,,,,,,,,
5566,1985-03-28,Steve Mandanda,France,185cm,82kg,3,0,0,0,0,28.6,5,0,0,,,,,,,,,,,,,0,43,,,,,,,,,,,,,,,0,0,6,,,11,3,39,0,14,4,1,3
4209,1988-03-07,Winston Reid,New Zealand,190cm,87kg,39,132,4,53,0,27.45,125,2,27,3,0,1,11,2,270,205,4,997,2,13,497,0,340,630,387,295,79%,175,6,442,18%,2,,,,,,2,27,174,5,2,,,,,,,,
2913,1987-12-06,Antonio Barragán,Spain,186cm,83kg,1,10,0,3,0,42.29,7,0,2,0,0,0,18,0,17,28,1,26,0,0,9,0,20,44,32,4,82%,8,7,36,33%,0,,,,,,0,1,10,0,0,,,,,,,,
3909,1989-09-21,Ben Mee,England,180cm,74kg,7,33,2,21,0,34.28,40,1,11,2,0,0,57,1,82,70,0,246,0,2,167,0,127,219,155,105,70%,65,17,205,12%,0,,,,,,1,10,53,0,2,,,,,,,,
4333,1993-11-01,Michael Keane,England,,,7,8,1,13,0,29.72,29,1,2,1,0,0,1,1,54,27,0,227,0,4,159,0,76,131,64,94,78%,42,4,98,1%,1,,,,,,0,4,36,1,1,,,,,,,,
13554,1996-03-10,Kelechi Iheanacho,Nigeria,187cm,77kg,16,20,0.32,8,0,13.35,31,4,1,1,7,1,10,0,3,17,5,8,5,12,3,,,,,,,,,,,,0,0,3,37,41%,,,,,,,,,,,,,
3861,1988-01-08,Nemanja Matic,Serbia,194cm,84kg,53,122,0.03,16,2,56.08,95,11,19,0,3,0,58,2,180,286,11,233,6,29,157,0,306,634,539,174,75%,138,121,717,17%,10,0,0,6,81,26%,,,,,,,,,,,,,
5179,1996-01-23,Ruben Loftus-Cheek,England,191cm,83kg,4,7,0.06,4,0,21.69,16,0,0,0,0,1,1,0,9,14,1,7,0,6,5,0,10,49,46,8,71%,9,12,38,1%,2,0,0,0,13,23%,,,,,,,,,,,,,
12937,1994-12-04,Eric Bailly,Cote D'Ivoire,187cm,77kg,3,9,0,2,0,39.29,7,0,1,0,0,0,0,1,23,17,0,41,0,1,17,0,25,29,17,6,76%,5,3,43,0%,0,,,,,,0,2,7,0,0,,,,,,,,
14458,1998-05-31,Stephy Mavididi,England,182cm,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0%,,,,,,,,,,,,,
8980,1992-12-23,Jeffrey Schlupp,Ghana,178cm,72kg,23,43,0.07,16,0,21.14,56,4,8,0,3,1,121,0,91,126,1,82,4,21,42,,,,,,,,,,,,0,0,3,66,21%,,,,,,,,,,,,,
13814,1997-12-31,Cameron Carter-Vickers,United States,185cm,86kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,,,,,,0,0,0,0,0,,,,,,,,
5577,1990-12-23,Brice Dja Djédjé,Cote D'Ivoire,170cm,71kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,,,,,,0,0,0,0,0,,,,,,,,
13563,1995-04-08,James Weir,England,177cm,71kg,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,0,0,0,0,0%,,,,,,,,,,,,,
20048,1995-04-08,Josh Maja,England,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0%,,,,,,,,,,,,,
3183,1987-11-20,Ben Hamer,England,193cm,78kg,3,0,0,4,0,33.88,8,0,0,,,,,,,,,,,,,1,90,,,,,,,,,,,,,,,0,3,8,,,21,8,69,0,20,7,9,3
13716,1989-09-25,Cuco Martina,Curacao,185cm,77kg,11,15,1,3,0,25.61,18,1,1,0,0,1,41,0,24,38,2,37,2,1,6,1,42,57,43,7,74%,11,1,73,29%,1,,,,,,0,1,15,0,1,,,,,,,,
2508,1986-05-11,Kasper Schmeichel,Denmark,189cm,84kg,36,0,0,18,0,29.27,75,0,2,,,,,,,,,,,,,2,681,,,,,,,,,,,,,,,0,27,85,,,224,47,632,1,199,79,79,51
3362,1990-08-29,Patrick van Aanholt,Netherlands,177cm,74kg,16,43,6,33,0,31.99,72,8,6,0,6,0,138,4,152,182,7,209,10,16,67,2,100,332,271,28,77%,42,90,440,21%,3,,,,,,1,13,113,2,2,,,,,,,,
3851,1989-07-29,Jay Rodriguez,England,185cm,80kg,27,72,0.27,28,0,17.35,83,8,7,3,5,14,82,6,56,88,49,48,9,51,27,,,,,,,,,,,,0,0,16,210,34%,,,,,,,,,,,,,
10459,1994-08-06,Brian Lenihan,Ireland,187cm,78kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,,,,,,0,0,0,0,0,,,,,,,,
4785,1982-01-31,Allan McGregor,Scotland,183cm,74kg,12,3,0,27,2,20.92,52,0,0,,,,,,,,,,,,,2,353,,,,,,,,,,,,,,,0,12,70,,,133,29,433,3,127,35,28,18
9947,1988-06-29,Troy Deeney,England,180cm,76kg,14,64,0.36,20,0,32.24,45,8,9,3,0,13,30,1,19,55,18,60,12,36,43,,,,,,,,,,,,7,0,4,106,36%,,,,,,,,,,,,,
4402,1989-07-02,Neil Taylor,Wales,175cm,65kg,42,101,0,47,0,39.07,121,5,18,0,0,0,220,0,196,229,3,303,5,13,116,0,191,426,386,78,76%,122,42,505,21%,5,,,,,,1,35,140,0,1,,,,,,,,
1526,1982-07-10,Jermain Defoe,England,171cm,65kg,173,207,0.34,152,2,7.62,438,30,38,1,18,81,190,18,80,165,273,28,9,205,1,,,,,,,,,,,,10,0,48,765,39%,,,,,,,,,,,,,
3732,1992-06-17,Ryan Allsop,England,186cm,87kg,0,0,0,0,0,8,1,0,0,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,0,0,1,,,0,0,2,0,2,1,0,0
4714,1988-10-15,Mesut Özil,Germany,183cm,76kg,53,39,0.19,14,0,63.97,89,33,4,2,12,3,451,6,43,89,37,18,40,32,6,2,122,351,412,14,75%,41,151,381,38%,82,0,1,17,115,47%,,,,,,,,,,,,,
8900,1993-03-13,Tyrone Mings,England,191cm,77kg,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0%,0,0,0,0%,0,,,,,,0,0,0,0,0,,,,,,,,
1870,1983-01-27,Lee Grant,England,193cm,83kg,0,0,0,0,0,28.5,2,0,0,,,,,,,,,,,,,0,19,,,,,,,,,,,,,,,0,0,2,,,10,0,22,0,6,2,4,1
4823,1989-04-19,Marko Arnautovic,Austria,192cm,83kg,33,125,0.17,39,0,28.1,100,18,10,0,2,14,304,9,79,146,58,26,24,55,9,,,,,,,,,,,,4,1,16,200,25%,,,,,,,,,,,,,
3714,1989-05-29,David Meyler,Ireland,189cm,81kg,25,98,0.04,40,2,30,90,2,22,0,2,2,66,1,109,178,5,107,2,13,51,0,140,407,383,88,75%,114,24,386,18%,7,0,0,1,40,23%,,,,,,,,,,,,,
15111,1998-02-10,Alfie Whiteman,England,189cm,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0
10458,1994-11-03,Andrew Robertson,Scotland,178cm,64kg,5,16,0,15,0,30.87,31,2,8,0,0,0,96,1,52,72,1,67,1,2,28,1,64,120,96,9,71%,9,28,147,16%,0,,,,,,0,2,41,1,1,,,,,,,,
4319,1987-01-02,Costel Pantilimon,Romania,203cm,96kg,14,2,0,22,0,28.48,52,0,6,,,,,,,,,,,,,4,480,,,,,,,,,,,,,,,1,17,73,,,197,22,496,0,198,95,52,28
15938,1995-02-13,Georges-Kévin Nkoudou,France,172cm,68kg,2,2,2,0,0,2.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0%,0,2,1,0%,0,0,0,0,1,1%,,,,,,,,,,,,,
4546,1985-07-28,Mathieu Debuchy,France,177cm,76kg,22,87,2,22,2,34.76,55,3,12,1,0,1,190,2,111,174,14,277,5,9,140,1,62,464,288,218,73%,101,28,242,14%,8,,,,,,1,9,77,6,2,,,,,,,,
5267,1991-10-10,Xherdan Shaqiri,Switzerland,169cm,72kg,10,28,0.13,12,0,23.67,30,6,3,0,3,1,194,0,13,21,8,3,10,9,2,0,23,94,152,3,57%,15,40,131,22%,15,0,1,3,48,25%,,,,,,,,,,,,,
3102,1987-04-22,John Obi Mikel,Nigeria,188cm,83kg,149,328,0,41,2,49.21,249,10,38,0,0,1,53,3,374,539,2,396,6,36,131,2,839,"1,145","1,051",227,78%,276,136,"1,447",23%,50,0,0,1,120,18%,,,,,,,,,,,,,
8143,1992-11-19,James Tarkowski,England,185cm,81kg,0,1,0,1,0,14,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,2,0%,0,0,2,1%,0,,,,,,0,0,1,0,0,,,,,,,,
13121,1998-05-02,Ben Sheaf,England,185cm,64kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,0,0,0,0,0%,,,,,,,,,,,,,
9960,1994-01-19,Alfie Mawson,England,190cm,81kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,,,,,,0,0,0,0,0,,,,,,,,
13492,1991-03-29,N'Golo Kanté,France,169cm,68kg,27,55,0.02,5,0,43.2,44,4,4,0,0,1,17,0,170,196,0,65,4,5,32,0,94,313,252,43,70%,66,55,393,29%,7,0,0,1,31,19%,,,,,,,,,,,,,
7081,1988-10-09,Lucas Pérez,Spain,180cm,73kg,2,0,2,0,0,14.5,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,,,,,,,,,,,,0,0,0,1,1%,,,,,,,,,,,,,
4501,1991-09-09,Oscar,Brazil,179cm,67kg,73,124,0.16,22,0,40.41,128,19,16,2,2,17,296,5,69,284,13,107,19,84,36,0,242,594,730,79,76%,141,107,494,20%,18,2,2,18,267,32%,,,,,,,,,,,,,
19673,1997-06-27,Ramadan Sobhi,Egypt,183cm,75kg,0,0,2,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0%,0,1,0,0%,0,0,0,0,0,0%,,,,,,,,,,,,,
4112,1994-01-15,Eric Dier,England,188cm,88kg,36,76,0.07,15,0,49.8,71,4,15,3,1,1,71,0,133,138,2,194,6,18,123,3,203,359,298,159,80%,113,31,271,20%,6,0,0,2,48,19%,,,,,,,,,,,,,
13866,1999-04-24,Jonathan Leko,England,182cm,75kg,0,7,9,4,0,5.67,9,2,0,0,0,0,7,0,5,9,1,3,1,0,0,0,0,28,38,0,100%,3,12,24,29%,0,0,0,0,0,0%,,,,,,,,,,,,,
7120,1994-02-13,Memphis Depay,Netherlands,176cm,78kg,15,21,0.06,9,0,20.34,32,0,3,0,1,1,92,2,10,14,9,9,1,18,5,,,,,,,,,,,,0,0,5,57,30%,,,,,,,,,,,,,
4810,1990-05-01,Leroy Fer,Netherlands,188cm,79kg,20,110,0.17,42,1,38.32,76,5,13,3,5,5,24,5,90,168,1,76,5,27,47,0,203,561,503,172,76%,130,109,419,33%,14,0,0,11,112,35%,,,,,,,,,,,,,
4330,1990-07-11,David de Gea,Spain,192cm,76kg,100,0,0,37,0,20.82,172,0,1,,,,,,,,,,,,,6,"1,010",,,,,,,,,,,,,,,1,63,174,,,477,79,"1,365",2,665,133,61,63